time,eth_close,btc_close,0,1
1637445600000.0,4424.2,59563.0,,
1637446500000.0,4419.2,59750.0,,
1637447400000.0,4417.1,59698.0,,
1637448300000.0,4413.3,59723.0,,
1637449200000.0,4411.0,59663.0,,
1637450100000.0,4398.7,59594.0,,
1637451000000.0,4414.8,59815.0,,
1637451900000.0,4415.1,59744.0,,
1637452800000.0,4416.6,59782.0,,
1637453700000.0,4398.9,59598.0,,
1637454600000.0,4406.7,59539.0,,
1637455500000.0,4394.1,59406.0,,
1637456400000.0,4391.8,59404.0,,
1637457300000.0,4389.9,59369.0,,
1637458200000.0,4386.6,59340.0,,
1637459100000.0,4378.8,59379.0,,
1637460000000.0,4370.3,59284.0,,
1637460900000.0,4365.8,59170.0,,
1637461800000.0,4346.8,58810.0,,
1637462700000.0,4374.3,59088.0,,
1637463600000.0,4382.1,59136.0,,
1637464500000.0,4373.9,58998.0,,
1637465400000.0,4357.3,58838.0,,
1637466300000.0,4345.5,58718.0,,
1637467200000.0,4365.0,58903.0,,
1637468100000.0,4360.1,58812.0,,
1637469000000.0,4345.4,58799.0,,
1637469900000.0,4331.7,58648.0,,
1637470800000.0,4347.0,58716.0,,
1637471700000.0,4346.0,58704.0,,
1637472600000.0,4361.7,58927.0,,
1637473500000.0,4369.5,59064.0,,
1637474400000.0,4368.5,59009.0,,
1637475300000.0,4359.6,58939.0,,
1637476200000.0,4359.7,58938.0,,
1637477100000.0,4383.9,59245.0,,
1637478000000.0,4370.9,59099.0,,
1637478900000.0,4364.5,59113.0,,
1637479800000.0,4362.0,59107.0,,
1637480700000.0,4351.6,59030.0,,
1637481600000.0,4348.3,59051.0,,
1637482500000.0,4352.6,58955.0,,
1637483400000.0,4363.1,59033.0,,
1637484300000.0,4342.6,58784.0,,
1637485200000.0,4352.5,58926.0,,
1637486100000.0,4361.0,58993.0,,
1637487000000.0,4351.3,58858.0,,
1637487900000.0,4354.1,58961.0,,
1637488800000.0,4349.8,58830.0,,
1637489700000.0,4349.2,58842.0,,
1637490600000.0,4311.7,58625.0,,
1637491500000.0,4323.7,58856.0,,
1637492400000.0,4343.6,59235.0,,
1637493300000.0,4313.0,58678.0,,
1637494200000.0,4323.7,58745.0,,
1637495100000.0,4322.7,58748.0,,
1637496000000.0,4339.1,59087.0,,
1637496900000.0,4343.6,59210.0,,
1637497800000.0,4336.6,59065.0,,
1637498700000.0,4333.0,59100.0,,
1637499600000.0,4329.9,58997.0,,
1637500500000.0,4338.2,59045.0,,
1637501400000.0,4326.8,58907.0,,
1637502300000.0,4320.0,58888.0,,
1637503200000.0,4314.6,58880.0,,
1637504100000.0,4313.3,58856.0,,
1637505000000.0,4330.9,59028.0,,
1637505900000.0,4334.8,58948.0,,
1637506800000.0,4339.3,58954.0,,
1637507700000.0,4360.5,59178.0,,
1637508600000.0,4378.4,59269.0,,
1637509500000.0,4370.6,59258.0,,
1637510400000.0,4366.4,59389.0,,
1637511300000.0,4342.7,59193.0,,
1637512200000.0,4356.2,59315.0,,
1637513100000.0,4414.9,59912.0,,
1637514000000.0,4388.7,59730.0,,
1637514900000.0,4385.3,59767.0,,
1637515800000.0,4381.8,59616.0,,
1637516700000.0,4375.8,59516.0,,
1637517600000.0,4374.0,59554.0,,
1637518500000.0,4364.3,59482.0,,
1637519400000.0,4372.3,59552.0,,
1637520300000.0,4363.6,59488.0,,
1637521200000.0,4352.3,59402.0,,
1637522100000.0,4354.1,59391.0,,
1637523000000.0,4354.5,59377.0,,
1637523900000.0,4349.1,59373.0,,
1637524800000.0,4357.4,59381.0,,
1637525700000.0,4364.2,59479.0,,
1637526600000.0,4375.4,59524.0,,
1637527500000.0,4386.2,59647.0,,
1637528400000.0,4375.1,59475.0,,
1637529300000.0,4387.1,59601.0,,
1637530200000.0,4379.3,59555.0,,
1637531100000.0,4365.5,59540.0,,
1637532000000.0,4361.6,59523.0,,
1637532900000.0,4344.4,59388.0,,
1637533800000.0,4310.5,59074.0,,
1637534700000.0,4318.3,59163.0,,
1637535600000.0,4322.1,59201.0,,
1637536500000.0,4337.1,59226.0,,
1637537400000.0,4319.5,59045.0,,
1637538300000.0,4261.4,58671.0,,
1637539200000.0,4209.8,58121.0,,
1637540100000.0,4236.6,58298.0,,
1637541000000.0,4227.1,58182.0,,
1637541900000.0,4233.6,58175.0,,
1637542800000.0,4220.1,58086.0,,
1637543700000.0,4204.7,58052.0,,
1637544600000.0,4217.2,58125.0,,
1637545500000.0,4216.2,58080.0,,
1637546400000.0,4190.7,57944.0,,
1637547300000.0,4174.4,57472.0,,
1637548200000.0,4201.3,57788.0,,
1637549100000.0,4191.3,57714.0,,
1637550000000.0,4194.8,57749.0,,
1637550900000.0,4176.4,57625.0,,
1637551800000.0,4182.5,57530.0,,
1637552700000.0,4167.4,57414.0,,
1637553600000.0,4182.3,57544.0,,
1637554500000.0,4179.8,57442.0,,
1637555400000.0,4167.9,57314.0,,
1637556300000.0,4156.1,57097.0,,
1637557200000.0,4149.2,57085.0,,
1637558100000.0,4157.9,57172.0,,
1637559000000.0,4168.5,57269.0,,
1637559900000.0,4187.2,57498.0,,
1637560800000.0,4186.5,57399.0,,
1637561700000.0,4170.3,57243.0,,
1637562600000.0,4171.2,57238.0,,
1637563500000.0,4180.9,57355.0,,
1637564400000.0,4198.3,57583.0,,
1637565300000.0,4215.9,57614.0,1.0,-16.504737017623977
1637566200000.0,4202.7,57493.0,,
1637567100000.0,4191.3,57297.0,,
1637568000000.0,4193.1,57433.0,,
1637568900000.0,4211.0,57548.0,1.0,-16.504737017623977
1637569800000.0,4203.0,57512.0,,
1637570700000.0,4199.8,57382.0,1.0,-16.504737017623977
1637571600000.0,4231.0,57758.0,,
1637572500000.0,4217.4,57558.0,,
1637573400000.0,4206.9,57403.0,,
1637574300000.0,4191.6,57171.0,,
1637575200000.0,4194.9,57342.0,,
1637576100000.0,4191.8,57339.0,,
1637577000000.0,4194.7,57274.0,1.0,-16.504737017623977
1637577900000.0,4206.4,57411.0,,
1637578800000.0,4210.2,57510.0,,
1637579700000.0,4201.4,57499.0,,
1637580600000.0,4197.0,57457.0,,
1637581500000.0,4174.7,57221.0,,
1637582400000.0,4175.1,57146.0,,
1637583300000.0,4213.5,57682.0,,
1637584200000.0,4198.6,57530.0,,
1637585100000.0,4180.1,57192.0,,
1637586000000.0,4141.3,56889.0,,
1637586900000.0,4177.0,57244.0,,
1637587800000.0,4290.9,59073.0,,
1637588700000.0,4279.9,58917.0,,
1637589600000.0,4288.7,58681.0,1.0,-16.504737017623977
1637590500000.0,4249.4,58252.0,,
1637591400000.0,4248.4,58320.0,,
1637592300000.0,4244.3,58291.0,,
1637593200000.0,4246.0,58320.0,,
1637594100000.0,4237.6,58182.0,,
1637595000000.0,4238.5,58204.0,,
1637595900000.0,4236.9,58223.0,,
1637596800000.0,4220.2,57825.0,,
1637597700000.0,4230.6,57897.0,1.0,-16.504737017623977
1637598600000.0,4242.8,57875.0,,
1637599500000.0,4234.2,57747.0,,
1637600400000.0,4227.6,57592.0,,
1637601300000.0,4215.1,57533.0,,
1637602200000.0,4195.7,57384.0,,
1637603100000.0,4211.4,57468.0,1.0,-16.504737017623977
1637604000000.0,4203.3,57241.0,,
1637604900000.0,4194.4,57182.0,,
1637605800000.0,4156.3,56722.0,,
1637606700000.0,4139.5,56462.0,,
1637607600000.0,4150.7,56858.0,,
1637608500000.0,4085.1,56201.0,,
1637609400000.0,4075.7,56234.0,,
1637610300000.0,4067.3,56008.0,,
1637611200000.0,4074.2,56147.0,,
1637612100000.0,4069.2,56024.0,,
1637613000000.0,4075.3,56048.0,,
1637613900000.0,4062.3,55891.0,,
1637614800000.0,4039.7,55763.0,,
1637615700000.0,4037.2,55871.0,,
1637616600000.0,4074.0,56161.0,,
1637617500000.0,4080.9,56270.0,,
1637618400000.0,4079.8,56259.0,,
1637619300000.0,4076.9,56306.0,,
1637620200000.0,4108.4,56717.0,,
1637621100000.0,4115.7,56730.0,,
1637622000000.0,4106.0,56524.0,,
1637622900000.0,4100.7,56420.0,,
1637623800000.0,4091.7,56320.0,,
1637624700000.0,4088.8,56271.0,,
1637625600000.0,4069.8,56068.0,,
1637626500000.0,4130.5,56735.0,,
1637627400000.0,4115.5,56389.0,,
1637628300000.0,4135.4,56618.0,,
1637629200000.0,4139.3,56644.0,,
1637630100000.0,4142.5,56760.0,,
1637631000000.0,4138.4,56633.0,,
1637631900000.0,4141.4,56883.0,,
1637632800000.0,4121.0,56675.0,,
1637633700000.0,4142.1,56953.0,,
1637634600000.0,4136.5,56763.0,,
1637635500000.0,4161.1,56930.0,,
1637636400000.0,4187.5,57253.0,,
1637637300000.0,4168.5,57095.0,,
1637638200000.0,4175.4,57003.0,,
1637639100000.0,4181.1,56962.0,1.0,-16.504737017623977
1637640000000.0,4170.2,56901.0,,
1637640900000.0,4177.0,57018.0,,
1637641800000.0,4177.0,56957.0,,
1637642700000.0,4169.9,56814.0,,
1637643600000.0,4161.9,56712.0,,
1637644500000.0,4147.8,56522.0,,
1637645400000.0,4145.9,56441.0,,
1637646300000.0,4157.0,56554.0,,
1637647200000.0,4153.0,56486.0,,
1637648100000.0,4135.4,56315.0,,
1637649000000.0,4132.6,56319.0,,
1637649900000.0,4143.0,56390.0,1.0,-16.504737017623977
1637650800000.0,4122.3,56232.0,,
1637651700000.0,4101.0,55940.0,,
1637652600000.0,4114.1,56059.0,,
1637653500000.0,4108.4,56019.0,,
1637654400000.0,4109.0,55950.0,,
1637655300000.0,4097.2,55956.0,,
1637656200000.0,4112.0,56032.0,,
1637657100000.0,4132.6,56270.0,1.0,-16.504737017623977
1637658000000.0,4131.0,56330.0,,
1637658900000.0,4125.5,56293.0,,
1637659800000.0,4167.7,56928.0,,
1637660700000.0,4142.7,56650.0,,
1637661600000.0,4162.8,56794.0,,
1637662500000.0,4201.1,57378.0,1.0,-16.504737017623977
1637663400000.0,4211.6,57328.0,,
1637664300000.0,4155.8,56342.0,,
1637665200000.0,4162.6,56425.0,,
1637666100000.0,4143.3,56237.0,,
1637667000000.0,4126.8,56050.0,,
1637667900000.0,4135.2,56140.0,,
1637668800000.0,4152.0,56295.0,,
1637669700000.0,4155.8,56427.0,,
1637670600000.0,4136.1,56278.0,,
1637671500000.0,4137.0,56313.0,,
1637672400000.0,4170.2,56656.0,,
1637673300000.0,4189.3,56877.0,,
1637674200000.0,4178.6,56851.0,,
1637675100000.0,4182.4,56794.0,,
1637676000000.0,4207.8,56964.0,,
1637676900000.0,4217.0,57023.0,,
1637677800000.0,4209.3,56740.0,,
1637678700000.0,4313.4,57707.0,,
1637679600000.0,4306.6,57316.0,,
1637680500000.0,4282.6,57188.0,,
1637681400000.0,4287.0,57116.0,,
1637682300000.0,4271.0,56899.0,,
1637683200000.0,4316.4,57237.0,,
1637684100000.0,4330.1,57356.0,,
1637685000000.0,4326.9,57238.0,,
1637685900000.0,4353.2,57474.0,,
1637686800000.0,4321.1,57240.0,,
1637687700000.0,4343.0,57535.0,,
1637688600000.0,4328.7,57409.0,,
1637689500000.0,4321.0,57258.0,,
1637690400000.0,4316.6,57280.0,,
1637691300000.0,4304.5,57192.0,,
1637692200000.0,4303.6,57280.0,,
1637693100000.0,4321.3,57441.0,,
1637694000000.0,4324.7,57401.0,,
1637694900000.0,4323.2,57475.0,,
1637695800000.0,4335.0,57552.0,,
1637696700000.0,4356.6,57801.0,,
1637697600000.0,4351.0,57596.0,,
1637698500000.0,4361.4,57515.0,,
1637699400000.0,4374.3,57703.0,,
1637700300000.0,4385.0,57866.0,,
1637701200000.0,4363.0,57602.0,,
1637702100000.0,4352.4,57666.0,,
1637703000000.0,4348.7,57607.0,,
1637703900000.0,4351.9,57698.0,,
1637704800000.0,4344.7,57614.0,,
1637705700000.0,4346.1,57670.0,,
1637706600000.0,4344.8,57616.0,,
1637707500000.0,4335.7,57584.0,,
1637708400000.0,4344.3,57582.0,,
1637709300000.0,4348.1,57611.0,,
1637710200000.0,4348.4,57687.0,,
1637711100000.0,4341.5,57558.0,,
1637712000000.0,4359.2,57566.0,,
1637712900000.0,4352.3,57599.0,,
1637713800000.0,4363.5,57671.0,,
1637714700000.0,4352.4,57517.0,,
1637715600000.0,4350.4,57400.0,,
1637716500000.0,4319.0,57194.0,,
1637717400000.0,4331.9,57385.0,,
1637718300000.0,4300.3,57056.0,,
1637719200000.0,4274.8,56808.0,,
1637720100000.0,4252.0,56440.0,,
1637721000000.0,4247.6,56249.0,,
1637721900000.0,4247.7,56238.0,,
1637722800000.0,4245.0,56358.0,,
1637723700000.0,4246.6,56426.0,,
1637724600000.0,4245.2,56365.0,,
1637725500000.0,4248.2,56412.0,,
1637726400000.0,4261.6,56489.0,,
1637727300000.0,4275.9,56610.0,,
1637728200000.0,4268.5,56556.0,,
1637729100000.0,4269.2,56560.0,,
1637730000000.0,4275.2,56706.0,,
1637730900000.0,4278.6,56663.0,,
1637731800000.0,4276.0,56687.0,,
1637732700000.0,4270.3,56617.0,,
1637733600000.0,4246.8,56398.0,,
1637734500000.0,4223.8,56290.0,,
1637735400000.0,4249.6,56481.0,,
1637736300000.0,4273.0,56621.0,,
1637737200000.0,4286.3,56604.0,,
1637738100000.0,4284.1,56659.0,,
1637739000000.0,4283.3,56581.0,,
1637739900000.0,4271.0,56521.0,,
1637740800000.0,4270.5,56448.0,,
1637741700000.0,4293.0,56752.0,,
1637742600000.0,4297.9,56821.0,,
1637743500000.0,4301.9,56869.0,,
1637744400000.0,4307.8,56899.0,,
1637745300000.0,4329.6,57003.0,,
1637746200000.0,4308.8,56843.0,,
1637747100000.0,4291.0,56703.0,,
1637748000000.0,4292.4,56742.0,,
1637748900000.0,4290.3,56670.0,,
1637749800000.0,4285.9,56580.0,,
1637750700000.0,4257.3,56442.0,,
1637751600000.0,4270.4,56469.0,,
1637752500000.0,4278.8,56550.0,,
1637753400000.0,4307.0,56773.0,,
1637754300000.0,4293.9,56630.0,,
1637755200000.0,4280.1,56455.0,,
1637756100000.0,4298.6,56641.0,,
1637757000000.0,4296.0,56586.0,,
1637757900000.0,4278.1,56459.0,,
1637758800000.0,4291.1,56604.0,,
1637759700000.0,4295.2,56632.0,,
1637760600000.0,4265.4,56355.0,,
1637761500000.0,4220.0,56055.0,,
1637762400000.0,4209.0,56044.0,,
1637763300000.0,4203.1,56110.0,,
1637764200000.0,4189.6,56011.0,,
1637765100000.0,4203.0,56140.0,,
1637766000000.0,4215.2,56306.0,,
1637766900000.0,4219.4,56317.0,,
1637767800000.0,4241.7,56654.0,,
1637768700000.0,4256.1,56754.0,,
1637769600000.0,4247.0,56726.0,,
1637770500000.0,4234.2,56659.0,,
1637771400000.0,4225.4,56616.0,,
1637772300000.0,4227.3,56627.0,,
1637773200000.0,4246.4,56768.0,,
1637774100000.0,4226.1,56571.0,,
1637775000000.0,4217.0,56590.0,,
1637775900000.0,4213.0,56564.0,,
1637776800000.0,4240.3,56870.0,,
1637777700000.0,4244.4,56981.0,,
1637778600000.0,4218.4,56685.0,,
1637779500000.0,4232.4,56815.0,,
1637780400000.0,4206.9,56643.0,,
1637781300000.0,4213.4,56755.0,,
1637782200000.0,4222.8,56743.0,,
1637783100000.0,4213.2,56843.0,,
1637784000000.0,4223.3,56899.0,,
1637784900000.0,4238.6,57131.0,,
1637785800000.0,4249.3,57090.0,,
1637786700000.0,4272.8,57428.0,,
1637787600000.0,4268.6,57290.0,,
1637788500000.0,4252.8,57272.0,,
1637789400000.0,4256.9,57331.0,,
1637790300000.0,4259.4,57326.0,,
1637791200000.0,4259.7,57225.0,,
1637792100000.0,4254.6,57201.0,,
1637793000000.0,4245.4,57055.0,,
1637793900000.0,4248.3,57011.0,,
1637794800000.0,4264.6,57100.0,,
1637795700000.0,4250.1,57051.0,,
1637796600000.0,4264.7,57173.0,,
1637797500000.0,4271.3,57152.0,,
1637798400000.0,4265.6,57286.0,,
1637799300000.0,4287.6,57465.0,,
1637800200000.0,4315.5,58002.0,,
1637801100000.0,4313.5,58035.0,,
1637802000000.0,4315.8,57929.0,,
1637802900000.0,4329.1,57931.0,,
1637803800000.0,4326.8,57887.0,,
1637804700000.0,4324.1,57764.0,,
1637805600000.0,4321.9,57737.0,,
1637806500000.0,4305.5,57615.0,,
1637807400000.0,4304.6,57616.0,,
1637808300000.0,4312.6,57744.0,,
1637809200000.0,4315.5,57710.0,,
1637810100000.0,4312.6,57698.0,,
1637811000000.0,4316.2,57740.0,,
1637811900000.0,4318.2,57775.0,,
1637812800000.0,4309.4,57642.0,,
1637813700000.0,4287.3,57371.0,,
1637814600000.0,4291.4,57294.0,,
1637815500000.0,4289.8,57271.0,,
1637816400000.0,4290.9,57262.0,,
1637817300000.0,4279.9,57209.0,,
1637818200000.0,4278.1,57127.0,,
1637819100000.0,4278.1,57134.0,,
1637820000000.0,4288.9,57295.0,,
1637820900000.0,4277.2,57264.0,,
1637821800000.0,4270.2,57227.0,,
1637822700000.0,4278.4,57293.0,,
1637823600000.0,4289.4,57443.0,,
1637824500000.0,4297.1,57510.0,,
1637825400000.0,4308.6,57706.0,,
1637826300000.0,4297.9,57688.0,,
1637827200000.0,4321.1,57916.0,,
1637828100000.0,4297.4,57728.0,,
1637829000000.0,4296.2,57767.0,,
1637829900000.0,4287.2,57627.0,,
1637830800000.0,4282.9,57509.0,,
1637831700000.0,4281.6,57497.0,,
1637832600000.0,4289.0,57592.0,,
1637833500000.0,4298.5,57801.0,,
1637834400000.0,4341.1,58391.0,,
1637835300000.0,4358.7,58280.0,,
1637836200000.0,4372.2,58159.0,,
1637837100000.0,4368.0,58024.0,,
1637838000000.0,4389.0,57992.0,,
1637838900000.0,4380.3,57961.0,,
1637839800000.0,4379.2,57930.0,,
1637840700000.0,4390.1,58053.0,,
1637841600000.0,4423.3,58365.0,,
1637842500000.0,4417.5,58301.0,,
1637843400000.0,4421.9,58378.0,,
1637844300000.0,4451.1,58690.0,,
1637845200000.0,4438.8,58476.0,,
1637846100000.0,4465.8,58812.0,,
1637847000000.0,4457.5,58715.0,,
1637847900000.0,4460.4,58592.0,,
1637848800000.0,4469.8,58608.0,,
1637849700000.0,4475.3,58692.0,,
1637850600000.0,4470.1,58608.0,,
1637851500000.0,4483.6,58754.0,,
1637852400000.0,4478.1,58774.0,,
1637853300000.0,4472.5,58686.0,,
1637854200000.0,4467.2,58718.0,,
1637855100000.0,4478.2,59092.0,,
1637856000000.0,4493.3,59314.0,,
1637856900000.0,4468.2,59121.0,,
1637857800000.0,4480.3,59016.0,,
1637858700000.0,4490.1,59033.0,,
1637859600000.0,4512.3,59179.0,,
1637860500000.0,4510.5,59172.0,,
1637861400000.0,4523.4,59271.0,,
1637862300000.0,4522.4,59197.0,,
1637863200000.0,4523.8,59271.0,,
1637864100000.0,4499.3,59084.0,,
1637865000000.0,4514.0,59194.0,,
1637865900000.0,4503.4,59157.0,,
1637866800000.0,4509.5,59274.0,,
1637867700000.0,4490.8,58815.0,,
1637868600000.0,4488.1,58831.0,,
1637869500000.0,4506.5,58903.0,,
1637870400000.0,4512.5,58980.0,,
1637871300000.0,4526.6,59060.0,,
1637872200000.0,4531.1,59032.0,,
1637873100000.0,4514.2,58904.0,,
1637874000000.0,4523.4,59076.0,,
1637874900000.0,4520.7,58976.0,,
1637875800000.0,4506.1,58777.0,,
1637876700000.0,4501.4,58857.0,,
1637877600000.0,4482.6,58660.0,,
1637878500000.0,4496.4,58756.0,,
1637879400000.0,4506.9,58843.0,,
1637880300000.0,4521.5,58920.0,,
1637881200000.0,4532.1,59184.0,,
1637882100000.0,4542.2,59169.0,,
1637883000000.0,4515.0,58893.0,,
1637883900000.0,4526.6,58982.0,,
1637884800000.0,4545.3,59112.0,,
1637885700000.0,4520.6,58890.0,,
1637886600000.0,4512.2,58987.0,,
1637887500000.0,4501.5,58738.0,,
1637888400000.0,4503.5,58695.0,,
1637889300000.0,4522.9,58901.0,,
1637890200000.0,4495.1,58690.0,,
1637891100000.0,4489.7,58638.0,,
1637892000000.0,4494.1,58628.0,,
1637892900000.0,4489.9,58429.0,,
1637893800000.0,4497.2,58465.0,,
1637894700000.0,4462.1,58232.0,,
1637895600000.0,4464.8,58156.0,,
1637896500000.0,4456.5,58139.0,,
1637897400000.0,4447.4,58122.0,,
1637898300000.0,4429.7,57949.0,,
1637899200000.0,4437.6,57985.0,,
1637900100000.0,4436.2,57913.0,,
1637901000000.0,4409.4,57766.0,,
1637901900000.0,4426.0,57858.0,,
1637902800000.0,4411.0,57694.0,,
1637903700000.0,4413.5,57652.0,,
1637904600000.0,4424.7,57770.0,,
1637905500000.0,4433.9,57882.0,,
1637906400000.0,4439.6,57905.0,,
1637907300000.0,4425.6,57735.0,,
1637908200000.0,4405.8,57632.0,,
1637909100000.0,4419.9,57618.0,,
1637910000000.0,4411.3,57602.0,,
1637910900000.0,4400.4,57522.0,,
1637911800000.0,4344.6,56983.0,,
1637912700000.0,4344.8,56996.0,,
1637913600000.0,4300.9,56779.0,,
1637914500000.0,4155.4,55909.0,,
1637915400000.0,4133.0,55467.0,,
1637916300000.0,4099.1,55234.0,,
1637917200000.0,4110.4,55310.0,,
1637918100000.0,4077.9,55048.0,,
1637919000000.0,4101.6,55171.0,,
1637919900000.0,4071.7,54898.0,,
1637920800000.0,4060.1,54753.0,,
1637921700000.0,4055.8,54603.0,,
1637922600000.0,4071.5,54682.0,,
1637923500000.0,4050.4,54418.0,,
1637924400000.0,4040.5,54301.0,,
1637925300000.0,4089.0,54696.0,,
1637926200000.0,4030.5,54155.0,,
1637927100000.0,3983.2,53729.0,,
1637928000000.0,3942.2,53719.0,,
1637928900000.0,4017.7,54168.0,1.0,-16.504737017623977
1637929800000.0,4025.2,54058.0,,
1637930700000.0,4052.6,54305.0,,
1637931600000.0,4024.0,54029.0,,
1637932500000.0,4044.8,54188.0,,
1637933400000.0,4064.8,54311.0,,
1637934300000.0,4087.9,54603.0,,
1637935200000.0,4089.2,54481.0,,
1637936100000.0,4109.5,54767.0,,
1637937000000.0,4098.0,54629.0,,
1637937900000.0,4104.3,54668.0,,
1637938800000.0,4076.1,54494.0,,
1637939700000.0,4067.5,54437.0,,
1637940600000.0,4076.1,54458.0,,
1637941500000.0,4065.8,54369.0,,
1637942400000.0,4052.2,54224.0,,
1637943300000.0,4055.0,54375.0,,
1637944200000.0,4085.1,54410.0,,
1637945100000.0,4074.9,54307.0,,
1637946000000.0,4090.6,54459.0,,
1637946900000.0,4083.4,54361.0,,
1637947800000.0,4104.0,54609.0,,
1637948700000.0,4075.1,54247.0,,
1637949600000.0,4065.4,54216.0,,
1637950500000.0,4036.2,53987.0,,
1637951400000.0,4068.1,54319.0,,
1637952300000.0,4046.2,54089.0,,
1637953200000.0,4068.6,54218.0,,
1637954100000.0,4081.4,54290.0,,
1637955000000.0,4081.3,54308.0,,
1637955900000.0,4085.3,54348.0,,
1637956800000.0,4068.6,54280.0,,
1637957700000.0,4080.6,54418.0,,
1637958600000.0,4083.8,54306.0,,
1637959500000.0,4121.6,54545.0,,
1637960400000.0,4104.8,54378.0,,
1637961300000.0,4104.5,54331.0,,
1637962200000.0,4113.4,54425.0,,
1637963100000.0,4067.0,54008.0,,
1637964000000.0,4098.2,54314.0,,
1637964900000.0,4090.1,54228.0,,
1637965800000.0,4081.0,54179.0,,
1637966700000.0,4069.3,54090.0,,
1637967600000.0,4089.7,54125.0,,
1637968500000.0,4056.1,53704.0,,
1637969400000.0,4036.9,53656.0,,
1637970300000.0,4042.3,53747.0,,
1637971200000.0,4087.3,54328.0,,
1637972100000.0,4083.6,54383.0,,
1637973000000.0,4099.6,54489.0,,
1637973900000.0,4070.9,54100.0,,
1637974800000.0,4058.9,53933.0,,
1637975700000.0,4071.5,54182.0,,
1637976600000.0,4089.9,54240.0,,
1637977500000.0,4093.0,54176.0,,
1637978400000.0,4101.8,54280.0,,
1637979300000.0,4116.2,54434.0,,
1637980200000.0,4126.0,54460.0,,
1637981100000.0,4117.3,54395.0,,
1637982000000.0,4120.5,54521.0,,
1637982900000.0,4136.1,54570.0,,
1637983800000.0,4130.0,54472.0,,
1637984700000.0,4116.9,54352.0,,
1637985600000.0,4112.9,54318.0,,
1637986500000.0,4119.1,54425.0,,
1637987400000.0,4137.0,54536.0,,
1637988300000.0,4134.6,54481.0,,
1637989200000.0,4123.5,54423.0,,
1637990100000.0,4117.2,54398.0,,
1637991000000.0,4122.3,54446.0,,
1637991900000.0,4091.8,54260.0,,
1637992800000.0,4104.3,54430.0,,
1637993700000.0,4095.6,54270.0,,
1637994600000.0,4105.4,54360.0,,
1637995500000.0,4099.2,54255.0,,
1637996400000.0,4123.4,54411.0,,
1637997300000.0,4107.6,54338.0,,
1637998200000.0,4119.2,54370.0,,
1637999100000.0,4125.3,54420.0,,
1638000000000.0,4168.8,55050.0,,
1638000900000.0,4171.1,55129.0,,
1638001800000.0,4175.5,55143.0,,
1638002700000.0,4162.9,55083.0,,
1638003600000.0,4162.5,55141.0,,
1638004500000.0,4138.5,54864.0,,
1638005400000.0,4150.1,54885.0,,
1638006300000.0,4131.1,54613.0,,
1638007200000.0,4112.8,54453.0,,
1638008100000.0,4131.3,54720.0,,
1638009000000.0,4146.7,54821.0,,
1638009900000.0,4138.1,54759.0,,
1638010800000.0,4155.6,54970.0,,
1638011700000.0,4144.4,54883.0,,
1638012600000.0,4123.5,54680.0,,
1638013500000.0,4114.1,54632.0,,
1638014400000.0,4126.2,54723.0,,
1638015300000.0,4128.0,54648.0,,
1638016200000.0,4133.7,54783.0,,
1638017100000.0,4129.2,54755.0,,
1638018000000.0,4140.7,54907.0,,
1638018900000.0,4144.8,54952.0,,
1638019800000.0,4155.5,55193.0,,
1638020700000.0,4141.6,55025.0,,
1638021600000.0,4155.8,55214.0,,
1638022500000.0,4148.9,55044.0,,
1638023400000.0,4139.2,54957.0,,
1638024300000.0,4118.7,54762.0,,
1638025200000.0,4126.0,54818.0,,
1638026100000.0,4122.9,54823.0,,
1638027000000.0,4139.9,55033.0,,
1638027900000.0,4134.8,54927.0,,
1638028800000.0,4154.9,55144.0,,
1638029700000.0,4144.3,55023.0,,
1638030600000.0,4155.6,55173.0,,
1638031500000.0,4139.7,54945.0,,
1638032400000.0,4141.7,55028.0,,
1638033300000.0,4150.1,55072.0,,
1638034200000.0,4132.5,54865.0,,
1638035100000.0,4138.9,54920.0,,
1638036000000.0,4122.1,54750.0,,
1638036900000.0,4134.3,54824.0,,
1638037800000.0,4141.4,54960.0,,
1638038700000.0,4133.4,54994.0,,
1638039600000.0,4130.2,54984.0,,
1638040500000.0,4121.5,54895.0,,
1638041400000.0,4126.9,54938.0,,
1638042300000.0,4117.4,54960.0,,
1638043200000.0,4129.5,55084.0,,
1638044100000.0,4117.1,55000.0,,
1638045000000.0,4073.3,54446.0,,
1638045900000.0,4058.1,54306.0,,
1638046800000.0,4043.9,54149.0,,
1638047700000.0,4050.8,54201.0,,
1638048600000.0,4056.2,54318.0,,
1638049500000.0,4082.5,54613.0,,
1638050400000.0,4100.8,54771.0,,
1638051300000.0,4096.3,54709.0,,
1638052200000.0,4114.2,54818.0,,
1638053100000.0,4117.6,54882.0,,
1638054000000.0,4111.9,54846.0,,
1638054900000.0,4094.9,54703.0,,
1638055800000.0,4083.1,54584.0,,
1638056700000.0,4096.7,54754.0,,
1638057600000.0,4088.1,54698.0,,
1638058500000.0,4072.5,54557.0,,
1638059400000.0,4059.5,54516.0,,
1638060300000.0,4080.6,54712.0,,
1638061200000.0,4059.9,54537.0,,
1638062100000.0,4062.1,54525.0,,
1638063000000.0,4041.0,54265.0,,
1638063900000.0,4035.5,54259.0,,
1638064800000.0,4045.1,54317.0,,
1638065700000.0,4027.8,54203.0,,
1638066600000.0,3998.2,53869.0,,
1638067500000.0,4053.0,54380.0,,
